id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
34103700,HYDE BEACH RESORT & RESIDENCE 1 BEDROOM 6TH FLOOR,2001930,Dmitri,,Hollywood,25.98781,-80.11987,Entire home/apt,549,5,3,2022-04-13,0.14,40,101,1,
33038885,"Paradise Retreat Near Beach w/Private Pool, Clean",202822201,Jeremy,,Oakland Park,26.18897,-80.12673,Entire home/apt,91,1,323,2022-12-13,7.11,1,93,90,
33660936,Surf & Sand Villa by the Sea- 5 Min Walk to Beach!,95345600,Janet,,Lauderdale By The Sea,26.18996,-80.10114,Entire home/apt,395,3,76,2022-11-25,1.69,9,313,13,
33040751,Waterside Vacations-WIFI/Netflix/Beach Supplies,161040667,John,,Pompano Beach,26.23276,-80.09792,Entire home/apt,205,2,52,2022-11-26,1.13,11,256,19,
34112926,Big Bedroom - gorgeous pool house - Coral SpringS,92022599,Amandine,,Coral Springs,26.25051,-80.27403,Private room,69,3,7,2022-04-22,0.31,5,360,2,
33682737,Modern Mid Century w/ Pool ☀︎ Beach 5 Min Walk ☀︎,15828666,Matt,,Fort Lauderdale,26.131804,-80.107552,Entire home/apt,138,60,0,,,1,355,0,
34115157,Ft Lauderdale ‘Tropical Hideaway’ - 2 Mi to Beach!,126641496,Evolve,,Fort Lauderdale,26.1384,-80.13356,Entire home/apt,96,2,1,2021-06-20,0.05,101,312,0,
33704348,Updated houseboat in downtown Ft Lauderdale,247109,Jason,,Fort Lauderdale,26.12147,-80.16391,Entire home/apt,160,1,293,2022-12-18,6.54,5,156,55,
34115298,Cute & Central Beach 2/2 Duplex Villa w Pool & BBQ,33097959,Ariela,,Dania Beach,26.05724,-80.1437,Entire home/apt,189,2,95,2022-12-12,2.17,6,287,30,
33708794,"Studio, 1.1  miles from the Beach",221182862,Fay,,Fort Lauderdale,26.14412,-80.11145,Entire home/apt,81,10,36,2022-11-20,0.80,2,136,4,
33040960,"Beautiful 1 Bed / 1 Bathroom Unit, Prime Location",176543077,Brett,,Fort Lauderdale,26.14717,-80.13378,Entire home/apt,89,7,33,2022-12-02,0.72,1,201,7,
33720022,"Bright, Airy & Central Duplex Apartment",223002980,Katherine,,Hollywood,25.99712,-80.14087,Entire home/apt,140,30,28,2022-07-15,0.63,1,99,13,
34120508,Cozy Studio in Fort Lauderdale,257560000,Samantha,,Lauderdale Lakes,26.17907,-80.20833,Entire home/apt,55,2,0,,,1,284,0,
33733412,3 MO. RENTAL Balcony Ocean View at The Hemispheres,41940143,Susan,,Hallandale Beach,25.97964,-80.11985,Entire home/apt,100,90,0,,,1,0,0,
33043590,Beachfront location! Cozy Studio w/Sunset Balcony,217804290,Elyse,,Fort Lauderdale,26.1786,-80.09684,Entire home/apt,172,5,118,2022-12-12,2.67,3,10,29,
33747108,Beautiful private room near sawgrass mall,83519386,Dany,,Sunrise,26.16092,-80.3232,Private room,65,2,0,,,2,0,0,
33046029,Cozy 2/2  with Large yard  by Las Olas / Beach,46591369,Hans,,Fort Lauderdale,26.10431,-80.15233,Entire home/apt,276,3,59,2022-12-10,1.30,1,0,13,
34144886,Beach&Sun Pompano Beach Condo a Louer,257791670,Celine,,Pompano Beach,26.22928,-80.11402,Entire home/apt,135,7,0,,,1,344,0,
33752768,"Cozy bedroom near shopping, restaurants & stadium",162605006,Lourdes,,Pembroke Pines,26.01018,-80.25955,Private room,40,2,6,2020-03-09,0.13,3,0,0,
33782892,Villa by the Port - near FLL and Beach - Sleeps 10,115091394,Moses,,Dania Beach,26.06629,-80.1717,Entire home/apt,549,5,58,2022-10-13,1.31,10,90,12,
34153769,"Waterfront condo w/pool,  short walk to the BEACH!",239850582,Marilyn,,Pompano Beach,26.22848,-80.09406,Entire home/apt,199,1,132,2022-12-17,2.98,18,276,31,
33047337,⭐️Tarpon Harbor 1 - Waterfront pool home near beach & downtown Las Olas,28227935,Josh,,Fort Lauderdale,26.10766,-80.14822,Entire home/apt,175,1,95,2022-11-26,2.48,2,232,11,
33788318,#2 Strong Wifi & Good Kitchen,4246703,Matthew,,Fort Lauderdale,26.14125,-80.12373,Entire home/apt,118,1,104,2022-12-10,2.33,70,159,24,
34154102,CBH•BRAND NEW•HEATED POOL•WALK TO BEACH•,228693114,Michael,,Lauderdale By The Sea,26.19451,-80.10126,Entire home/apt,1142,7,8,2021-08-03,0.19,10,227,0,
33800621,Ft. Lauderdale Palace,1459274,Corey,,Fort Lauderdale,26.14045,-80.14581,Entire home/apt,170,2,4,2022-03-18,0.25,1,0,3,
34165018,A Beautiful Private Room in a French Chalet,197742199,Liana,,Coral Springs,26.25804,-80.27822,Private room,136,1,5,2019-11-02,0.11,1,0,0,
34173344,5 Min. to Beach! Family-friendly Best Water Views!,27375970,Vanessa,,Hallandale Beach,25.98616,-80.12303,Entire home/apt,773,2,37,2022-03-01,0.84,6,363,1,
33069291,GG's beach bungalow.,179642377,Gina,,Hollywood,26.01006,-80.18027,Entire home/apt,92,30,15,2022-07-30,0.34,2,140,3,
33075444,Galt Ocean Charmer,102139523,Judith,,Fort Lauderdale,26.17731,-80.09804,Entire home/apt,169,3,105,2022-11-22,2.29,18,115,30,
33800834,Sea Gardens Resort studio,109904033,Colleen,,Pompano Beach,26.24695,-80.09323,Entire home/apt,178,7,0,,,8,7,0,
33076028,STUDIO APT LIKE SOUTH BEACH LIFE (IN HOLLYWOOD FL),246884762,800,,Hollywood,26.00456,-80.144,Entire home/apt,99,1,2,2019-11-13,0.04,2,0,0,
33087648,Heated Pool & Hot Tub!  Walk 2 Beach & Restaurants,14501987,Andy,,Fort Lauderdale,26.16227,-80.10352,Entire home/apt,752,4,42,2022-12-06,1.15,21,327,14,
34176874,BBH•WALK TO BEACH•HEATED POOL/HOT TUB•MONTHLY SPCL,228693114,Michael,,Lauderdale By The Sea,26.1912,-80.10084,Entire home/apt,2713,3,31,2022-11-20,0.72,10,287,11,
34178058,Ocean view 2 bed room remodeled unit on a beach,5611017,Sergio,,Hollywood,25.9881,-80.11927,Entire home/apt,180,3,46,2022-06-20,1.05,8,0,14,
33800904,Ocean view 508/ Ocean manor / Balcony,171490554,Ayelen,,Fort Lauderdale,26.17723,-80.09763,Entire home/apt,250,2,110,2022-11-26,2.51,1,85,33,
34178236,The Blue Beach House - Close to the Ocean,219193510,Shirley,,Deerfield Beach,26.30539,-80.09795,Entire home/apt,265,3,44,2022-08-31,1.00,1,0,13,
33092206,Beachcomber 1 King Bed Apartment,126483964,Beachcomber,,Pompano Beach,26.22183,-80.09153,Entire home/apt,479,3,29,2022-07-25,0.66,17,26,4,
33801123,"Peaceful Hollywood Beach Home
1 mile from beach",35133008,Brenda,,Hollywood,26.0202,-80.13788,Entire home/apt,185,7,22,2022-11-12,0.50,1,288,3,
33097620,Supr cozy clean upscale Quiet room relax must book,157384888,Bill,,Pembroke Pines,26.00575,-80.41922,Private room,149,2,10,2022-05-30,0.22,5,365,2,
34200545,Cute & Central Beachy 1/1 Duplex Villa w Pool &BBQ,33097959,Ariela,,Dania Beach,26.05841,-80.14192,Entire home/apt,136,2,88,2022-11-23,2.01,6,336,32,
33803922,Beach House short walk to beach POOL,50211462,Valeria,,Hollywood,26.01163,-80.12049,Entire home/apt,851,1,62,2022-12-06,1.38,11,340,18,
34200653,***Bedroom in gorgeous pool house in Coral Springs,92022599,Amandine,,Coral Springs,26.2502,-80.27301,Private room,70,5,12,2022-12-19,0.37,5,133,7,
33112779,Apt 8 Modern and Cozy Apt in East Fort Lauderdale,25512755,Rossana,,Fort Lauderdale,26.14251,-80.12721,Entire home/apt,82,2,150,2022-12-14,3.31,4,263,41,
33807384,Condo 2/2 in Deerfield Beach Florida,248097571,Eric,,Deerfield Beach,26.29766,-80.1291,Entire home/apt,120,27,11,2021-08-26,0.26,1,146,0,
33115122,Surf Style Condo 2 Miles from the Beach !,109523907,Alexandra,,Hollywood,26.02631,-80.14674,Entire home/apt,158,5,36,2022-11-08,0.78,8,267,6,
33115620,Amazing Ocean View Corner Suite Stunning!,1833853,Ricardo,,Hollywood,25.986763,-80.11869,Entire home/apt,799,3,12,2021-07-03,0.27,159,175,0,
34204224,Hip Studio w/Patio 1 Mi to Pompano Beach Pier,126641496,Evolve,,Pompano Beach,26.23625,-80.10041,Entire home/apt,100,2,9,2022-04-10,0.26,101,79,5,
33807978,HELMANN A,159017689,Albert,,Sunrise,26.15903,-80.24228,Private room,250,2,1,2020-02-02,0.03,2,179,0,
34226855,"Resort Villa Z, Ocean/IntraCoastal, why not BOTH?",12540540,Tom,,Hillsboro Beach,26.29397,-80.07893,Entire home/apt,341,5,49,2022-12-06,1.12,5,259,19,
33115866,Luxury South West Corner+36th Floor-Dream Views!,1833853,Ricardo,,Hollywood,25.98748,-80.11937,Entire home/apt,725,3,17,2022-08-06,0.46,159,250,5,
33824097,Men only/Clothing Optional - Poolside King Room 2,114154684,Doug,,Wilton Manors,26.1585,-80.13698,Private room,241,1,5,2021-11-15,0.11,3,236,0,
33117735,Home away from home,235994242,Guy,,Sunrise,26.18748,-80.28077,Entire home/apt,196,1,35,2022-12-11,4.13,1,163,35,
34227457,"1 bedroom+2 pullout beds, 1.5 bath. Full Kitchen.",156355835,Brent,,Fort Lauderdale,26.136841,-80.105125,Entire home/apt,203,2,1,2022-02-07,0.09,3,7,1,
33824392,Men only/clothing optional - Poolside Queen Room 3,114154684,Doug,,Wilton Manors,26.1585,-80.13698,Private room,237,1,20,2022-11-21,0.44,3,240,4,
33136742,Luxury Resort Style Downtown Fort Lauderdale Condo,69091104,Vacation Rentals FL,,Fort Lauderdale,26.12216,-80.14274,Entire home/apt,345,3,52,2022-07-05,1.16,15,356,3,
33826041,Luxury Beach House,123017288,Evgeniy,,Hollywood,26.01139,-80.12177,Entire home/apt,907,1,65,2022-09-11,1.48,8,340,5,
34233358,Family and Friendly Getaway w/ Pool,258459142,Shannon,,North Lauderdale,26.22606,-80.23779,Entire home/apt,262,1,62,2022-07-04,1.42,2,174,7,
33827301,"Beachwalk PH3203  2bed/2bath, South view",255399927,Jack,,Hallandale Beach,25.98486,-80.12193,Entire home/apt,250,10,14,2022-05-22,0.32,1,115,5,
33159679,Middle River Retreat,49575843,Joseph,,Oakland Park,26.16785,-80.14948,Private room,75,1,1,2019-12-06,0.03,1,0,0,
33831477,Terry's Cozy Corner,255425575,Terrence,,Sunrise,26.15673,-80.27496,Entire home/apt,80,5,44,2022-12-07,0.98,1,26,9,
33166420,"Charming getaway w/ a full kitchen, shared pool, & sundeck - walk to the beach!",112304095,Vacasa Florida,,Pompano Beach,26.25324,-80.0879,Entire home/apt,133,1,21,2022-11-12,0.81,2,363,3,
34246745,ECO-Charming Apartment 5 min Airport Beach Cruise,258560200,Claudia,,Dania Beach,26.04651,-80.1477,Entire home/apt,104,3,174,2022-12-21,3.91,1,205,29,
33835385,"Mermaid Haven near Beach, Wilton Manors, Cruises",117528405,Susan,,Oakland Park,26.17991,-80.15205,Entire home/apt,97,4,149,2022-12-20,3.35,1,173,19,
34278177,Pompano Beach Sweet Home,258793469,Amelia,,Deerfield Beach,26.29073,-80.12935,Entire home/apt,67,1,112,2022-12-18,2.58,1,173,40,
33170080,Men only/Clothing Optional - Poolside King Room 1,114154684,Doug,,Wilton Manors,26.1585,-80.13698,Private room,241,1,4,2019-06-17,0.09,3,224,0,
33179146,The Beach Club Hallandale 40th floor amazing views,23612517,Gabriela,,Hallandale Beach,25.984911,-80.118347,Entire home/apt,226,30,5,2022-10-31,0.29,8,117,2,
33868096,Condo en Hallandale sobre la playa. Tides n2o,157550348,Dafna,,Hollywood,25.98994,-80.11714,Entire home/apt,325,3,30,2022-07-25,0.84,11,308,12,
33183765,Cottages by the Ocean King Studio #2,35784515,Elaine,,Pompano Beach,26.23016,-80.09278,Entire home/apt,230,3,1,2022-06-16,0.15,5,269,1,
33868879,Ocean Front State Of The Art,7624914,Laure,,Hollywood,25.98719,-80.11902,Entire home/apt,943,3,28,2022-11-26,0.65,35,354,10,
33188067,LUXURY APARTMENT on the SEA,133585002,Matías,,Hallandale Beach,25.98626,-80.11966,Entire home/apt,180,3,77,2022-12-04,1.69,3,0,12,
33189751,"Resort Villa EE, Ocean/IntraCoastal, why not BOTH?",12540540,Tom,,Hillsboro Beach,26.30325,-80.078,Entire home/apt,323,5,52,2022-12-12,1.20,5,256,18,
33195025,Gorgeous Waterfront Estate with Private Pool,176660870,Kim,,Fort Lauderdale,26.10855,-80.11174,Entire home/apt,1150,3,33,2022-04-25,0.75,1,0,5,
34281816,"Waterfront & Luxurious
 Salt water pool =Paradise",87545405,Steven,,Hollywood,26.02058,-80.12912,Entire home/apt,1104,3,82,2022-07-25,1.86,4,333,9,
33872239,Condo en Hallandale sobre la playa. Tides n11p,157550348,Dafna,,Hollywood,25.98943,-80.1188,Entire home/apt,280,3,27,2022-05-31,0.74,11,309,6,
34282836,Luxury Deerfield Beach Vacation Villa,23514451,Villas,,Deerfield Beach,26.29939,-80.08276,Entire home/apt,677,7,2,2022-10-15,0.05,1,297,1,
33878587,HOGAR ACOGEDOR CERCA DEL SAWGRASS MALL!!!,255832683,Tonny,,Plantation,26.13316,-80.29029,Private room,99,2,11,2022-03-20,0.26,1,361,2,
34305461,Waterfront condo.Walk to the beach.No car needed!,165260528,Marilyne,,Pompano Beach,26.23366,-80.09796,Entire home/apt,225,7,11,2022-08-01,0.46,1,216,1,
34307077,Cute Studio/2 miles to beach/Parking/BBQ/WiFi/4,2252443,Reghina,,Hollywood,26.00535,-80.14211,Entire home/apt,115,2,53,2022-10-04,1.19,13,70,20,
33195969,Heated Pool in the Heart of Fort Lauderdale!,14501987,Andy,,Fort Lauderdale,26.15162,-80.12745,Entire home/apt,339,4,35,2022-10-15,0.79,21,339,8,
33196087,Cottages by the Ocean King Studio #5,35784515,Elaine,,Pompano Beach,26.22985,-80.09255,Entire home/apt,230,3,1,2021-02-13,0.04,5,261,0,
33880760,Estrada's Cozy Vacation Home| Near Hollywood Beach,255853575,Avecita,,Hollywood,26.02051,-80.23924,Entire home/apt,182,3,118,2022-10-30,2.63,1,113,26,
33197169,Cottages by the Ocean King Studio #6,35784515,Elaine,,Pompano Beach,26.23018,-80.09221,Entire home/apt,230,3,3,2021-03-09,0.07,5,258,0,
33209991,Spectacular Beach Walk Apartment,26014720,Waleska,,Hallandale Beach,25.98501,-80.1234,Entire home/apt,625,4,0,,,1,365,0,
34308504,Beachcomber 1 King Bed Apartment,126483964,Beachcomber,,Pompano Beach,26.22183,-80.09153,Entire home/apt,500,3,42,2022-06-20,0.96,17,0,4,
34309885,Relax by the Bay Studio (112),256242795,Emily,,Fort Lauderdale,26.16963,-80.1083,Entire home/apt,177,3,46,2022-10-15,1.05,32,19,14,
33885374,Prime Location  - Fort Lauderdale,46872986,Raymond,,Oakland Park,26.19389,-80.14533,Private room,50,2,0,,,1,88,0,
34310913,"Central Fort Lauderdale! Waterfront, Pool",9443719,Ida Annika,,Fort Lauderdale,26.18316,-80.1068,Entire home/apt,1489,2,9,2022-10-30,0.21,12,351,7,
33214938,Hide-A-Way 5 with Pool on Water in Wilton Manors,3279263,Teresa,,Wilton Manors,26.15319,-80.13905,Entire home/apt,123,1,137,2022-12-26,3.00,6,317,22,
33907061,HELMANN B,159017689,Albert,,Sunrise,26.15838,-80.24247,Private room,250,1,2,2020-02-17,0.04,2,180,0,
34312841,2-Bedroom Amazing Beach Theme Getaway with Pool,148277413,Iris,,Oakland Park,26.16747,-80.16969,Entire home/apt,149,3,49,2022-11-14,1.10,2,17,10,
33907197,"Private Backyard, 3 Bedroom on the Water, w/Pool",112867074,Sean,,Fort Lauderdale,26.19572,-80.10399,Entire home/apt,217,1,23,2022-10-08,0.52,24,0,6,
33217873,"The Buccaneer, behind the “Wyndham” on the beach!",248710123,Ed & Pete,,Deerfield Beach,26.3156,-80.07681,Entire home/apt,201,2,104,2022-12-05,2.36,1,8,33,
33907859,Alex's Quiet Getaway,222318282,Alex,,Tamarac,26.19282,-80.21657,Entire home/apt,650,1,3,2019-12-15,0.07,1,179,0,
33218840,"Live the ""Beach Life!""  Short 10 min Walk to Beach",250110390,Kimberly And George,,Pompano Beach,26.2281,-80.09573,Entire home/apt,404,3,54,2022-10-01,1.27,1,161,5,
34316935,Everything you need! under 1 mile beach/bars!,12773464,Marcos,,Pompano Beach,26.23703,-80.10991,Entire home/apt,85,3,67,2022-12-05,1.59,2,206,24,
33909046,Van Buren Villa,256064797,Simona,,Hollywood,26.0099,-80.13524,Entire home/apt,292,2,16,2022-08-28,0.39,2,240,7,
34337889,"Paradise Found - Sun, Surf and Relaxation-",112784117,Talya,,Hollywood,26.00968,-80.15677,Entire home/apt,195,3,136,2022-12-05,3.32,1,50,42,
34339159,Peace of mind Oasis,259249192,Mike,,Pembroke Pines,26.01056,-80.23963,Entire home/apt,50,1,58,2022-01-01,1.35,2,352,1,
33234384,Banyan House,37689803,Daren,,Wilton Manors,26.15932,-80.14399,Entire home/apt,219,3,98,2022-08-29,2.23,9,285,11,
33909681,classic 4b/2b FLL Home with heated  pool,45678380,Pietro,,Fort Lauderdale,26.14344,-80.15913,Entire home/apt,278,4,75,2022-11-29,2.06,3,308,21,
33911184,N.Lauderdale Room 1 with Amenities,256080676,Ernst & Lisa,,North Lauderdale,26.21301,-80.21144,Private room,51,1,117,2022-12-12,2.60,4,172,26,
34361952,Pool home near the beach,259418947,Matthew,,Oakland Park,26.18841,-80.14288,Entire home/apt,352,5,0,,,1,354,0,
34364824,Beachcomber 2 Bed Apartment,126483964,Beachcomber,,Pompano Beach,26.22183,-80.09153,Entire home/apt,500,4,55,2022-12-20,1.24,17,25,15,
33912742,Strikingly beautiful house invites relax & comfort,930257,Mary,,Hollywood,26.02493,-80.1522,Entire home/apt,134,1,190,2022-12-11,4.23,4,310,65,
34371098,"Sun, Fun & Tranquillity",259480163,Carlos,,Hollywood,26.03125,-80.18008,Entire home/apt,252,1,39,2022-10-24,3.10,1,231,38,
33914916,N.Lauderdale Room 2 with Amenities,256080676,Ernst & Lisa,,North Lauderdale,26.21181,-80.21133,Private room,51,1,93,2022-12-13,2.07,4,175,22,
34371907,Private Studio Close to the Mall Casino & Beach,36396485,Jay,,Hallandale Beach,25.99073,-80.1407,Entire home/apt,81,1,100,2022-10-06,2.26,4,175,30,
33915808,Close to Beach Clean and Private,256127730,Louis,,Pompano Beach,26.2679,-80.11085,Entire home/apt,90,3,0,,,1,54,0,
33244513,"Luxurious Villa, Private Pool, Spacious",33295885,Yarden,,Hollywood,26.04565,-80.1793,Entire home/apt,999,3,55,2022-12-26,1.24,55,340,13,
33928696,N.Lauderdale Room 3 with Amenities,256080676,Ernst & Lisa,,North Lauderdale,26.21272,-80.2124,Private room,75,1,79,2022-12-16,1.76,4,172,19,
33248497,"Acogedora habitación con baño, llena de paz y luz",54212305,Blondi,,Miramar,25.99175,-80.30977,Private room,80,2,5,2022-05-17,0.11,1,0,3,
34386141,Simple and Quiet,259589699,Devan,,Tamarac,26.19825,-80.26942,Private room,62,1,137,2022-10-08,3.09,1,0,1,
33933632,Waterfront Oasis (110),256242795,Emily,,Fort Lauderdale,26.16837,-80.10882,Entire home/apt,121,3,42,2022-11-30,0.94,32,78,15,
33253947,Espacio tranquilo  _ Spacious room,250404676,Karina,,Coral Springs,26.27538,-80.27999,Private room,40,1,9,2019-05-05,0.20,1,0,0,
33934192,Cozy Suburban Studio,256245814,Dvc,,Plantation,26.11525,-80.22904,Entire home/apt,182,2,1,2019-04-28,0.02,1,83,0,
33263911,Fort Lauderdale Beach Resort: 1-BR sleep 6 Kitchen,27042710,Igor,,Fort Lauderdale,26.13787,-80.10579,Entire home/apt,175,7,4,2020-03-12,0.09,13,0,0,
34386678,Beach Front on the Sand Studio Apartment!,258847451,Roberto,,Lauderdale By The Sea,26.19561,-80.09592,Hotel room,429,1,12,2022-06-01,0.27,8,231,2,
33935458,Great relaxation Place by the beach,50828435,Madonna,,Hollywood,26.02665,-80.12655,Entire home/apt,280,3,0,,,3,362,0,
34386831,Zen Garden Studio,65886539,Edwin & Mercedes,,West Park,25.97395,-80.17563,Entire home/apt,82,1,251,2022-12-19,5.70,3,315,75,
34386981,Beachcomber 2 Bed Apartment,126483964,Beachcomber,,Pompano Beach,26.22246,-80.09155,Entire home/apt,500,4,33,2022-03-18,0.75,17,0,7,
34387395,Van Buren Villa Cottage,256064797,Simona,,Hollywood,26.01904,-80.16019,Entire home/apt,199,2,2,2020-01-16,0.05,2,289,0,
34387755,Vacation Sian,181853043,Susana,,Hollywood,25.98799,-80.11976,Entire home/apt,150,2,61,2022-10-09,1.39,4,291,32,
33267299,GG's Country Club Retreat,179642377,Gina,,Pembroke Pines,25.99608,-80.35646,Entire home/apt,199,7,8,2022-11-09,0.18,2,107,3,
33270265,✥ Life's a Beach ✥ 100 Yards to the Sand!,143208361,Stay So. Flo.,,Pompano Beach,26.24243,-80.09017,Entire home/apt,163,1,100,2022-12-04,2.22,4,312,31,
33939078,N.Lauderdale Master bedroom & PRIVATE bathroom,256080676,Ernst & Lisa,,North Lauderdale,26.21228,-80.21205,Private room,62,1,102,2022-12-14,2.27,4,175,21,
33270333,Aqua View Manor,38781529,Jeffrey,,Fort Lauderdale,26.1601,-80.10602,Entire home/apt,2717,2,17,2021-01-19,0.39,31,62,0,
34390011,Beautiful apt on the Beach -5th floor -Tides Condo,44249328,Agostina,,Hollywood,25.98722,-80.11946,Entire home/apt,283,5,76,2022-11-24,1.79,5,78,18,
33940913,"Enjoy a shared heated pool, terraces & shuffleboard - beach across the street!",112304095,Vacasa Florida,,Pompano Beach,26.25285,-80.08679,Entire home/apt,178,2,6,2022-04-04,0.14,2,364,1,
34391100,Fabulous Studio Right on the BEACH with POOL! - #3,258847451,Roberto,,Lauderdale By The Sea,26.19316,-80.09707,Hotel room,396,1,13,2022-05-27,0.30,8,273,2,
33270834,Beach Getaway – One Block from the Beach!,118856968,Steve And Jo,,Pompano Beach,26.22805,-80.09101,Entire home/apt,299,2,155,2022-12-11,3.38,3,279,43,
33941704,Family Friendly Cottage- Neighborhood Pool,182052423,Pamela,,Plantation,26.12573,-80.32881,Entire home/apt,188,30,75,2022-09-30,2.09,1,105,20,
33271346,Beach Escape – One Block from the Beach!,118856968,Steve And Jo,,Pompano Beach,26.22911,-80.0924,Entire home/apt,306,2,119,2022-12-11,2.65,3,283,35,
33941967,Spacious 2 bed home with sunroom and driveway.,105211879,Charmaine,,Sunrise,26.16099,-80.24107,Entire home/apt,120,3,2,2022-06-28,0.05,1,0,1,
33272322,✥ Life's a Beach ✥ One Block To The Beach!!,143208361,Stay So. Flo.,,Pompano Beach,26.2439,-80.08999,Entire home/apt,313,2,127,2022-09-28,2.80,4,305,24,
33283832,"Lighthouse Cove Resort: 1-BR Sleep 4, Full Kitchen",27042710,Igor,,Pompano Beach,26.25007,-80.08629,Entire home/apt,175,7,0,,,13,0,0,
34393715,Fabulous Studio Right on the BEACH with POOL! - #5,258847451,Roberto,,Lauderdale By The Sea,26.19296,-80.09705,Hotel room,396,1,6,2022-05-24,0.15,8,254,1,
34393770,Fabulous Studio Right on the BEACH with POOL! - 10,258847451,Roberto,,Lauderdale By The Sea,26.19317,-80.09559,Hotel room,386,1,28,2022-12-20,0.63,8,249,9,
33969168,Private Luxury Suite w/Full Kitchen Near Sawgrass,242132984,Patrice,,Sunrise,26.15193,-80.27984,Entire home/apt,101,2,95,2022-11-28,2.15,2,30,23,
34395546,"Child friendly beach 3 BDR & 2.5 baths,  sleeps 8!",259652429,Mark,,Fort Lauderdale,26.15381,-80.10362,Entire home/apt,577,3,0,,,1,344,0,
